"funny","useful","user_cool","characters","user_average_stars","biz_review_count","user_useful","user_funny","biz_open","stars","date","biz_stars","words","user_review_count","cool"
2,2,311,1320,3.62,580,447,299,1,2,"2009-04-10",4.5,248,158,1
5,11,212,1130,4.23,157,256,139,1,5,"2011-02-26",4.5,217,66,6
0,6,1,1421,2.78,3,50,0,1,1,"2011-02-18",3.5,269,10,0
0,0,2,195,4.88,549,5,1,1,5,"2012-11-30",4,35,9,0
0,0,6,104,4.05,105,20,8,1,2,"2011-09-14",4,16,63,0
0,1,1,220,3.67,28,4,0,1,1,"2012-05-06",3,36,6,0
0,1,0,941,0,12,0,0,1,3,"2010-08-22",3.5,168,0,0
0,0,0,169,0,7,0,0,1,1,"2012-11-08",2,27,0,0
0,5,40,1461,3.41,109,98,51,1,3,"2011-09-22",3.5,265,27,0
3,5,965,1309,3.59,38,1096,702,1,3,"2009-07-13",3.5,252,305,5
0,3,7,1189,4.08,202,32,1,1,5,"2010-07-25",4,196,12,1
5,10,447,2974,3.96,118,576,413,1,2,"2010-09-26",3.5,572,120,4
0,1,2,1988,3.26,224,9,1,1,3,"2013-01-01",4,362,33,0
0,0,1,295,3.5,83,6,2,1,2,"2012-10-02",3.5,56,4,0
0,0,33,1747,3.91,31,132,36,1,2,"2012-06-16",3,346,158,0
0,3,22,487,3.68,3,74,15,1,1,"2012-04-05",1,95,114,0
0,0,0,88,0,57,0,0,1,5,"2012-11-25",3.5,17,0,0
7,8,0,1420,0,221,0,0,1,3,"2009-01-31",3.5,256,0,9
0,0,6,445,3.97,3,13,5,1,1,"2011-10-19",3,77,39,0
2,2,451,1438,4.06,156,521,260,1,4,"2010-10-16",3.5,277,163,3
3,1,176,796,3.94,117,345,191,1,5,"2011-04-25",4.5,135,163,0
0,0,3,300,3.76,37,27,2,1,4,"2011-01-27",3.5,59,33,0
0,1,4,400,3.69,88,68,15,1,2,"2011-04-12",2.5,70,71,0
0,4,0,1176,0,9,0,0,1,1,"2012-01-14",1,230,0,1
2,2,16,438,3.86,106,25,15,1,2,"2010-12-27",4,71,50,2
0,1,8,642,4.39,26,39,4,1,5,"2010-09-12",4,118,36,0
0,2,0,3470,2.4,94,6,0,1,1,"2012-02-12",4,659,6,0
0,1,0,574,2.75,99,10,0,1,4,"2012-05-26",4,103,4,0
0,1,19,2429,4.18,6,47,14,1,5,"2011-10-18",4.5,414,38,0
0,2,41,161,3.76,202,99,39,1,2,"2009-02-12",4,28,38,0
0,1,11,2503,3.62,218,21,6,1,1,"2011-10-24",4,462,17,1
0,0,1,895,4.25,575,3,2,1,5,"2012-09-26",4.5,166,8,0
1,1,38,463,3.57,95,49,30,1,5,"2008-04-30",4,82,90,0
0,0,5,52,3.96,6,22,8,1,1,"2012-08-10",4.5,10,26,0
0,0,3,1318,3.08,9,11,4,0,2,"2010-11-20",3,259,13,0
0,1,0,137,2.5,316,4,0,1,1,"2012-11-14",3.5,27,4,0
0,0,51,349,3.85,131,101,34,1,3,"2012-01-16",3.5,62,89,0
1,2,15,351,3.9,61,64,15,1,4,"2011-02-12",4,72,68,1
0,0,48,127,3.45,35,217,71,1,4,"2012-03-30",4,24,343,0
2,3,214,885,3.86,43,286,163,1,4,"2009-02-23",4.5,161,142,1
0,1,1,1428,3.5,155,1,0,1,4,"2012-08-19",3.5,246,2,1
0,1,0,20,5,36,1,0,1,5,"2012-08-01",4.5,4,4,0
0,0,0,32,2.25,25,7,2,1,1,"2012-06-26",2.5,6,4,0
0,1,0,441,0,4,0,0,1,2,"2011-06-29",4,76,0,1
0,0,70,875,3.57,8,157,55,1,2,"2011-11-14",2.5,181,97,0
1,1,41,737,3.81,29,87,21,1,3,"2012-11-26",4.5,132,43,1
0,0,173,854,3.9,189,262,136,1,4,"2011-12-29",4.5,153,236,0
0,0,0,151,0,19,0,0,1,5,"2012-05-19",4,25,0,0
0,0,7,326,2.65,108,56,20,1,1,"2010-03-31",3.5,66,52,0
0,0,0,138,3.5,16,0,0,1,4,"2010-08-27",3.5,24,2,0
0,0,5,257,3.92,143,24,2,1,5,"2011-09-12",4,43,65,0
0,0,3,468,4.64,25,6,0,1,1,"2009-06-23",3.5,82,14,0
0,0,1,48,4.79,39,0,0,1,5,"2012-10-16",4,10,14,0
0,0,9,431,3.15,307,36,7,1,3,"2012-06-02",4,83,52,0
0,1,4,631,3.44,5,15,5,1,1,"2011-02-24",4,124,34,0
2,2,557,949,3.77,594,819,408,1,3,"2012-04-26",4.5,182,252,2
0,1,44,1229,3.79,58,125,37,1,2,"2011-08-19",4.5,241,128,1
0,1,2,171,3.71,176,4,0,1,5,"2011-11-22",3.5,27,7,0
7,8,36,608,3.38,77,69,38,1,4,"2010-12-10",4.5,111,34,7
0,0,0,1689,5,236,0,0,1,5,"2010-11-17",4,309,1,0
0,0,0,1445,2.33,3,1,0,1,3,"2012-06-02",2.5,270,3,0
0,1,1,593,3.8,143,5,1,1,4,"2010-11-12",4,113,5,0
1,2,106,1591,3.84,158,232,97,0,2,"2011-05-15",4,297,116,0
0,1,0,24,5,162,1,0,0,5,"2012-06-04",4,4,1,0
0,0,25,974,4.26,184,80,26,1,5,"2010-08-01",4,170,46,0
0,0,284,1086,3.56,862,586,125,1,3,"2012-07-14",3,188,654,0
0,0,1,69,3.43,5,11,1,1,1,"2012-01-31",2.5,15,7,0
0,0,1,31,5,77,3,0,1,5,"2012-06-08",4,6,4,0
0,1,0,187,3,8,1,0,1,1,"2011-11-12",4,32,2,0
0,0,1,115,4.75,4,2,2,1,3,"2012-11-27",3,21,10,0
0,1,5,298,3.22,9,6,2,1,5,"2010-10-17",4.5,62,9,0
0,0,1,63,3.8,477,4,1,1,5,"2011-10-22",4.5,14,10,0
0,0,11,287,3.47,143,28,11,1,5,"2012-02-26",4,55,101,0
0,0,3,166,2.8,114,7,1,1,5,"2009-07-17",4,31,6,0
1,2,85,1394,3.34,36,143,127,1,4,"2008-10-06",4.5,245,41,2
0,0,2,242,5,5,2,1,1,5,"2011-03-17",4.5,52,3,1
0,1,6,214,3.68,162,13,0,1,5,"2011-01-25",4,37,26,0
0,1,2,374,3.44,24,4,1,1,4,"2011-03-04",4,70,9,0
0,0,4,704,4.08,27,10,1,1,5,"2012-06-27",4.5,132,13,1
0,1,151,3326,3.92,3,233,90,1,3,"2010-02-28",3.5,649,135,0
0,1,296,308,3.54,145,487,370,1,3,"2010-05-24",2.5,62,377,0
0,0,26,657,3.81,99,89,18,1,3,"2011-03-08",4,123,79,0
8,10,424,3017,3.83,269,564,292,1,5,"2011-02-14",4,588,190,11
0,0,0,76,3,119,0,0,1,3,"2011-04-30",4,16,1,0
1,1,484,494,3.65,182,613,756,1,4,"2012-08-30",4.5,92,150,2
0,1,0,470,5,453,1,0,1,5,"2012-07-13",4,83,2,0
1,2,197,601,3.66,233,429,145,1,3,"2010-04-25",3.5,118,319,0
1,1,7,515,3.99,148,25,12,1,5,"2010-06-20",4,100,81,1
0,0,109,561,3.69,4,282,157,1,3,"2010-02-22",3.5,106,163,0
0,2,327,1281,3.63,37,626,371,1,2,"2011-12-20",3,219,180,0
1,1,14,153,2.47,3,47,20,1,1,"2011-08-26",3,28,53,1
0,0,10,343,3.34,107,50,30,1,4,"2012-12-10",4.5,64,29,0
0,0,0,336,2,4,3,1,1,1,"2012-08-22",2,61,5,0
0,0,1151,509,3.29,502,1875,1277,1,3,"2009-03-23",4,85,682,0
0,0,0,165,0,5,0,0,1,4,"2012-09-06",3.5,28,0,0
0,1,272,252,3.15,31,628,420,1,3,"2011-01-27",4,45,608,0
3,5,41,1236,3.18,136,108,40,1,1,"2012-06-12",4.5,246,73,1
3,4,447,3073,3.96,104,576,413,1,5,"2011-01-23",3.5,544,120,7
0,0,88,943,3.6,8,222,91,0,3,"2010-02-15",3.5,186,155,0
1,1,336,330,3.45,93,564,308,0,4,"2010-03-06",3.5,65,190,1
0,1,0,432,2,218,1,0,1,2,"2012-11-19",4,74,1,0
1,0,1,47,4.2,9,2,2,1,5,"2012-06-10",5,7,5,0
1,3,1146,1386,3.67,21,1423,620,1,3,"2011-02-02",3.5,249,323,3
0,1,30,536,3.6,26,132,33,1,2,"2012-05-30",3,94,139,0
1,1,1155,468,3.67,39,1453,803,1,3,"2011-04-20",4,82,481,1
1,0,1,300,4.44,3,12,3,1,5,"2012-02-12",3.5,56,10,0
0,0,79,357,3.68,61,155,37,1,5,"2007-12-05",4,68,185,0
0,1,0,474,0,140,0,0,0,2,"2008-02-15",3,89,0,0
0,0,0,261,4.8,118,2,0,1,5,"2010-09-18",4,51,5,0
4,6,2640,891,4.16,20,3118,1815,1,5,"2011-01-13",3.5,155,561,4
0,2,201,1763,3.67,7,295,151,1,2,"2008-11-02",3.5,306,98,1
0,0,1,496,1.25,110,6,1,0,2,"2011-03-11",3,77,4,0
2,2,30,390,3.81,24,54,28,1,5,"2011-08-31",4.5,69,36,2
0,3,674,818,3.63,19,1105,590,1,3,"2010-09-19",3,155,575,0
1,1,0,565,0,171,0,0,1,5,"2011-01-03",3.5,96,0,2
0,0,113,659,3.61,76,226,93,1,4,"2010-10-19",4,127,159,0
0,0,0,505,4.2,126,3,0,1,4,"2012-04-21",3,95,6,0
0,0,6,404,3.83,132,14,11,1,3,"2012-07-19",3.5,75,23,0
0,1,2,843,3.64,333,5,1,1,4,"2011-03-06",4.5,157,11,0
3,4,160,481,3.76,202,222,119,1,5,"2012-12-16",4,88,152,4
0,0,4,898,3.64,11,19,1,1,3,"2010-01-17",3,166,11,0
1,0,524,335,4.01,63,723,352,1,4,"2007-05-03",4,63,886,1
1,1,374,690,3.67,155,524,241,1,3,"2009-04-13",3.5,128,159,1
2,1,4,169,3,580,12,10,1,3,"2011-02-04",4.5,29,3,0
1,4,90,44,3.78,144,144,62,1,5,"2009-06-24",4,7,58,3
0,1,2,1272,4.6,94,4,0,1,4,"2011-07-06",4,232,5,0
0,0,63,434,3.49,83,116,45,1,2,"2010-12-12",3.5,82,75,0
0,2,2,587,3.85,4,37,3,1,5,"2012-01-18",5,105,13,0
1,2,331,635,3.92,11,457,123,1,3,"2010-05-04",3,112,277,1
0,1,125,398,3.25,101,420,91,0,3,"2009-04-21",4,71,558,0
0,0,1,398,1.75,135,2,4,1,4,"2011-01-06",4,76,5,0
4,6,8283,1116,3.94,77,9827,9203,1,4,"2011-01-28",3.5,212,1004,5
0,0,0,215,2.33,36,2,0,1,5,"2012-07-03",4.5,43,3,0
2,2,0,829,0,117,0,0,1,2,"2008-02-24",4,161,0,2
1,3,216,993,3.68,129,485,194,1,2,"2011-07-25",3.5,183,145,1
3,2,1098,1979,3.71,149,1414,738,1,3,"2008-02-22",3.5,360,484,2
0,1,31,1107,4.36,10,41,15,1,5,"2012-12-19",5,204,11,0
0,0,2,225,4.06,6,16,15,1,5,"2010-03-19",4.5,44,17,0
0,0,0,449,4,106,0,0,1,3,"2008-10-19",3.5,79,4,0
0,0,1,396,4.67,321,0,0,1,5,"2011-10-06",4,75,3,0
0,0,0,698,0,85,0,0,1,4,"2010-11-13",3.5,131,0,0
0,1,24,415,3.92,118,46,19,1,4,"2010-11-09",4.5,76,36,1
0,2,165,1087,3.69,7,322,144,1,2,"2009-02-18",3,193,134,2
0,0,49,65,3.46,184,135,68,1,5,"2009-02-21",4,13,178,0
0,2,5,354,4,106,17,4,1,2,"2007-01-25",3.5,61,13,0
0,0,162,638,4.07,263,268,74,1,5,"2010-08-06",4,119,432,0
0,0,15,429,3.58,112,63,10,1,3,"2012-09-26",3.5,69,111,0
0,0,33,51,4.25,4,59,35,1,5,"2012-09-08",3.5,9,116,0
0,1,44,495,4.27,87,66,22,0,5,"2011-08-22",3,96,70,2
0,1,2,257,4.15,69,15,2,1,5,"2011-06-14",4,49,13,0
0,1,49,563,3.76,78,122,24,1,3,"2012-08-09",3,108,165,0
0,0,4,376,3.24,34,28,2,1,3,"2012-11-11",3.5,72,35,0
0,0,10,428,3.14,54,50,8,1,3,"2013-01-05",3.5,79,28,0
0,2,427,455,3.6,62,741,436,1,3,"2012-07-14",4,87,525,0
0,0,192,888,3.55,35,392,116,1,3,"2008-02-02",3.5,158,145,0
0,1,54,480,3.91,9,110,38,1,3,"2010-04-01",3,91,87,1
0,1,9,302,4.3,326,24,3,1,5,"2012-02-11",4,60,20,1
5,2,12,1129,4.8,141,15,29,1,5,"2012-05-02",4,213,10,2
6,3,0,934,0,4,0,0,1,5,"2008-12-17",4,177,0,3
0,0,5,122,3.65,7,7,3,1,3,"2010-11-17",3.5,26,23,0
0,0,4,247,3.78,8,35,11,0,2,"2012-05-23",3.5,47,41,0
0,1,31,1592,3.32,23,49,17,1,3,"2009-03-11",3.5,316,41,0
0,0,8,792,4.64,18,13,5,0,3,"2009-10-04",4,143,14,0
0,1,1,507,4.5,19,3,0,0,4,"2012-04-26",3.5,99,2,1
0,0,79,65,3.57,69,128,28,1,5,"2009-06-17",3.5,11,161,0
0,0,3,311,3.92,25,12,1,1,4,"2011-10-25",3.5,53,13,0
0,0,0,469,0,65,0,0,0,5,"2011-03-05",4,93,0,0
0,0,11,721,3.83,95,75,11,1,4,"2010-11-06",4,137,63,0
0,0,0,438,4.5,3,1,0,1,4,"2012-09-08",4.5,79,3,0
1,0,5,547,4,104,16,4,1,1,"2011-10-16",3.5,108,11,0
0,0,0,79,0,32,0,0,1,5,"2012-07-17",4.5,16,0,1
1,4,103,3387,3.17,199,149,70,1,2,"2008-06-25",4,646,40,1
0,0,4,30,3.89,291,2,2,1,3,"2010-08-02",4,5,9,0
0,1,2,341,3.69,580,10,2,1,5,"2012-05-26",4.5,60,14,0
0,0,523,410,3.66,19,974,453,1,3,"2012-12-21",3.5,73,992,0
0,1,0,447,0,14,0,0,0,4,"2011-04-20",3.5,77,0,0
0,2,252,251,3.61,230,484,138,1,5,"2012-03-08",4.5,50,401,0
0,1,87,777,3.83,165,204,50,1,3,"2010-07-28",4,151,166,0
2,5,87,1343,3,181,160,114,1,1,"2011-05-23",3.5,242,51,3
0,0,0,546,3,3,0,0,1,1,"2012-07-26",2.5,100,2,0
0,0,33,1587,3.76,238,86,22,1,4,"2010-04-25",4,303,99,0
0,1,0,120,3.2,72,9,2,1,2,"2011-06-15",4,22,5,0
2,3,215,472,4.37,98,341,135,1,3,"2008-12-18",4.5,83,110,2
3,1,1112,348,2.93,235,1561,1143,1,1,"2008-07-07",3.5,66,242,0
0,0,0,254,0,15,0,0,1,5,"2012-05-11",4,50,0,0
1,1,0,1946,1,4,1,1,1,1,"2012-05-27",2.5,406,1,0
0,1,14,1210,3.58,77,77,25,1,2,"2010-12-26",3.5,223,83,0
0,0,0,409,0,30,0,0,0,4,"2008-10-14",3.5,72,0,0
1,2,18,508,3.53,69,39,9,1,5,"2008-04-20",3.5,90,49,1
0,0,0,729,3,16,1,0,1,1,"2012-07-10",2,142,4,0
0,0,3,48,3.62,862,17,10,1,3,"2012-01-05",3,12,21,0
12,8,943,774,4.2,8,999,978,1,4,"2008-12-01",4,142,132,11
0,1,21,529,3.62,5,91,15,1,2,"2012-04-04",2.5,99,87,0
1,2,24,717,3.92,85,46,19,1,3,"2010-11-19",4,143,36,1
0,0,6,379,3.88,268,23,4,1,4,"2010-04-04",4,67,26,0
0,0,4,519,3.86,236,8,1,1,3,"2011-12-15",4,96,31,0
0,1,0,482,3.83,98,7,2,0,3,"2011-08-18",3.5,87,6,0
0,0,0,352,5,7,2,0,1,5,"2012-07-28",5,68,2,0
1,1,23,285,3.48,4,52,7,0,2,"2009-06-27",3.5,49,29,0
0,2,27,943,4.2,108,51,4,1,2,"2007-09-04",3.5,180,20,0
0,0,1,342,4.1,4,8,2,1,5,"2011-04-25",4,60,10,0
1,2,363,664,3.35,3,653,384,1,4,"2011-01-04",4.5,119,283,1
0,0,25,1418,3.87,100,72,18,1,5,"2010-09-27",4,242,45,0
0,1,55,8,3.54,73,144,67,1,5,"2012-08-12",4,2,167,0
1,1,42,1423,3.24,453,132,42,1,4,"2012-08-08",4,258,253,1
0,0,319,233,4.29,7,554,238,1,5,"2012-02-16",4,44,377,1
4,8,965,2450,3.59,269,1096,702,1,4,"2010-02-28",4,454,305,6
0,2,0,4708,3.2,79,7,1,1,5,"2011-11-14",4,865,10,0
1,1,5,315,2.82,197,42,16,1,1,"2012-06-13",2,48,38,0
0,0,0,677,2.14,100,6,5,1,2,"2011-04-26",4,126,8,0
0,0,0,1399,3.55,6,20,5,1,1,"2011-02-28",2.5,246,33,0
0,0,8,95,3.16,213,63,23,1,4,"2012-05-25",4,15,31,0
0,0,13,534,3.83,144,29,3,1,4,"2011-10-26",4,99,35,0
0,0,51,164,3.87,122,124,49,1,4,"2009-06-12",4,25,83,0
0,1,0,28,4.62,74,8,0,1,5,"2012-04-09",4.5,6,8,0
8,9,782,875,3.83,25,1041,551,1,4,"2013-01-03",3.5,180,412,11
1,0,12,497,3.56,4,55,22,1,2,"2012-03-03",2,105,43,0
0,0,2,758,3.4,9,10,0,1,5,"2010-06-21",3.5,140,7,0
0,0,0,287,4.33,140,1,1,0,5,"2010-08-27",3,48,3,0
0,0,5,1079,3.3,115,11,2,1,2,"2010-01-26",3.5,212,11,0
7,10,446,448,4.26,119,647,431,1,5,"2013-01-02",4,77,76,6
0,0,8,54,4.21,221,26,5,1,4,"2011-12-08",3.5,9,57,0
0,1,78,1019,3.5,15,183,88,1,5,"2009-12-08",4,186,98,1
2,7,1076,2121,3.99,248,1178,725,1,3,"2012-06-04",4,411,268,4
1,3,7,1103,2.93,171,35,8,1,2,"2012-04-29",4,207,14,2
0,0,24,24,4.16,58,75,25,1,3,"2012-07-15",3,5,152,0
0,0,19,225,3.72,3,125,26,1,3,"2011-12-29",4.5,45,138,0
0,0,94,414,4.1,238,221,74,1,3,"2010-11-21",3.5,78,143,0
0,1,527,452,3.51,5,795,295,1,4,"2008-05-27",2,85,379,1
1,2,104,673,4,8,137,48,1,5,"2009-11-09",5,124,51,1
0,2,125,669,4,196,214,128,1,3,"2007-09-14",3,119,102,0
1,2,29,370,4.02,3,83,26,1,4,"2010-06-06",4,68,52,1
0,1,42,1257,3.02,246,160,28,1,4,"2010-09-04",4,229,88,0
0,1,1,1058,5,66,2,0,1,5,"2012-09-11",3.5,202,3,1
2,3,664,523,4.44,143,743,480,1,4,"2012-06-20",4,106,215,2
0,0,1,180,3.46,7,11,3,1,3,"2011-11-27",2.5,32,13,0
0,0,296,681,3.54,198,487,370,1,3,"2010-07-09",3,128,377,0
1,1,0,655,5,3,1,1,1,5,"2012-12-29",5,118,1,0
0,1,0,614,0,38,0,0,0,5,"2007-06-05",3,111,0,2
0,0,81,242,4.08,163,117,34,1,3,"2011-03-21",3,48,123,0
0,2,0,707,0,18,0,0,1,5,"2009-12-06",4,129,0,1
0,0,1,438,3.9,15,15,2,1,1,"2012-01-14",3.5,78,23,0
0,0,432,1509,3.73,102,608,302,1,4,"2012-07-04",4,294,325,0
0,0,0,1805,4.25,33,0,0,1,4,"2011-07-08",3,367,4,0
0,0,0,755,4,25,0,0,1,3,"2012-04-25",4,138,3,0
1,2,21,1581,3.39,41,34,31,1,3,"2010-10-06",3.5,302,18,1
0,0,0,1191,3.44,6,9,0,1,1,"2012-05-21",3.5,214,16,0
1,0,8,969,3.43,47,54,6,1,5,"2012-02-05",5,188,73,0
0,0,0,897,0,238,0,0,1,5,"2010-07-26",4,169,0,0
1,3,1005,1388,3.65,60,1495,849,0,4,"2009-06-01",3.5,251,483,1
0,0,0,680,2.5,68,3,0,1,1,"2012-06-21",3,120,7,0
0,3,3,2174,3.36,54,13,1,1,5,"2011-07-26",4,417,14,1
0,0,0,178,0,15,0,0,1,2,"2011-08-16",4.5,33,0,0
0,1,4,181,4,74,4,5,1,2,"2012-11-21",3.5,34,3,1
0,0,22,339,3.9,157,67,4,1,3,"2010-12-20",3.5,70,50,0
0,0,5,628,3.85,51,16,3,0,3,"2011-07-05",4,116,28,0
3,3,50,285,3.11,3,117,80,1,1,"2011-02-06",1.5,45,74,1
0,0,258,1334,3.79,197,781,190,1,4,"2011-01-11",2,244,547,0
0,0,0,791,5,107,0,0,1,5,"2009-12-07",3.5,147,1,0
0,6,1045,432,3.9,25,1432,916,1,3,"2012-03-29",4,84,134,4
1,1,51,833,3.44,148,106,24,1,2,"2010-01-27",3.5,161,61,0
0,0,1,203,3.45,30,6,0,1,2,"2010-08-18",3,36,11,0
0,0,0,212,1,49,0,0,1,1,"2011-02-26",3,39,2,0
0,0,53,262,4.03,129,72,17,1,4,"2011-11-12",3.5,45,29,1
0,2,1,420,1,19,3,0,1,1,"2012-05-27",4,81,1,1
1,2,1,678,1.5,74,9,1,1,2,"2012-12-20",4,129,4,0
1,1,70,720,3.01,18,161,52,1,5,"2009-04-04",4.5,122,98,1
0,3,424,666,3.84,63,576,317,1,4,"2007-07-26",4,120,424,1
1,1,22,239,3.88,42,49,20,1,2,"2012-01-05",2.5,47,113,0
0,0,14,201,3.59,117,54,18,1,5,"2013-01-04",4.5,40,97,0
1,1,45,25,3.5,10,86,27,1,1,"2010-10-31",3.5,5,66,0
1,1,83,438,3.43,21,170,39,0,3,"2009-11-24",3.5,90,111,0
1,4,181,718,3.8,69,339,137,1,3,"2011-11-16",4.5,139,162,2
0,0,657,492,3.63,3,1010,181,1,3,"2010-06-03",3.5,97,889,0
0,1,46,861,3.16,160,140,55,1,2,"2011-05-19",4,162,183,0
2,3,117,535,4.07,227,159,72,1,5,"2008-12-07",4,107,68,3
0,1,26,1395,3.69,7,69,29,1,3,"2011-12-16",3,277,152,0
0,1,102,219,4.05,52,195,77,1,5,"2012-01-08",3,39,118,1
0,0,1,1090,2.5,84,11,6,1,4,"2011-09-10",3.5,214,6,0
0,1,56,483,4.29,6,79,34,0,4,"2008-08-25",4.5,80,28,2
4,4,53,2662,3,109,52,38,0,1,"2008-11-16",3.5,475,6,5
0,0,1,309,3.85,6,7,1,1,4,"2012-03-28",3.5,63,16,0
0,2,20,1362,3.33,73,30,11,1,2,"2009-12-12",3,260,9,3
0,0,1,408,5,6,0,0,1,5,"2012-02-16",5,80,6,0
0,0,4,54,3.93,79,3,0,1,3,"2012-02-07",3,10,14,0
0,1,0,1576,2.33,22,1,0,1,1,"2012-08-20",4.5,274,3,0
2,5,0,1981,0,31,0,0,1,4,"2008-06-29",4,365,0,5
0,0,2,764,4.14,735,16,2,1,5,"2011-02-11",4.5,142,21,0
0,0,7,121,3.37,333,33,12,1,4,"2009-12-02",4.5,20,62,0
1,0,6,252,2.43,268,18,7,1,1,"2011-12-20",4,44,8,0
3,5,958,2319,3.42,125,1455,1220,1,4,"2011-03-31",4.5,429,338,4
2,3,667,157,3.17,61,941,589,1,4,"2007-07-09",4.5,31,265,3
0,0,104,614,4.23,8,181,75,1,5,"2011-07-05",4.5,113,129,0
0,0,161,1500,3.94,69,233,89,1,4,"2009-11-27",4.5,267,101,0
0,0,2,2462,3.26,549,9,1,1,3,"2013-01-04",4,461,33,0
0,0,2,145,3.87,14,7,2,1,4,"2012-02-13",4,25,30,0
0,4,28,602,4.4,70,38,9,1,4,"2009-02-23",3.5,113,30,0
0,2,76,1194,3.71,362,145,26,1,5,"2010-03-02",3.5,227,136,1
2,4,11,2258,3.73,135,26,9,1,1,"2012-08-18",4,396,11,1
1,1,7,166,3.8,122,7,3,1,2,"2009-09-24",3.5,33,21,1
0,1,523,147,4.21,171,723,243,1,4,"2011-08-11",3.5,29,223,2
0,1,22,302,3.22,31,86,17,1,3,"2012-03-30",3.5,54,46,0
0,1,36,1484,3.49,177,72,63,1,5,"2011-05-13",4,276,63,0
0,0,47,281,3.51,13,129,42,0,3,"2009-02-19",2.5,55,72,0
0,4,8,103,3.75,52,12,1,1,1,"2007-07-14",3,16,4,1
1,1,6,19,3.34,17,41,9,1,1,"2012-02-21",3.5,5,38,1
0,1,6,298,4.2,87,26,10,1,5,"2011-07-30",4,47,44,0
0,0,0,199,4.5,224,0,0,1,4,"2011-12-09",4,40,4,0
2,1,10,777,2.76,333,36,20,1,2,"2011-10-02",4.5,144,34,0
0,1,0,198,5,89,5,0,1,5,"2012-04-18",3.5,38,5,0
0,1,432,1705,3.73,73,608,302,1,2,"2011-06-21",3.5,310,325,0
2,3,17,723,3.17,85,86,23,1,2,"2012-09-20",4.5,139,46,1
0,1,4,973,3.79,4,5,0,1,3,"2012-04-13",3,183,14,1
0,1,87,356,3.8,101,149,57,1,4,"2009-02-03",4,53,66,2
1,2,2640,840,4.16,97,3118,1815,1,5,"2010-08-26",4,151,561,2
3,3,19,3554,3.3,4,32,17,1,1,"2009-12-19",3.5,707,10,1
0,0,1,113,4.83,3,1,0,1,5,"2012-05-30",4.5,17,6,0
1,4,1423,441,4.08,5,1787,830,1,5,"2009-04-29",4.5,73,289,2
0,4,6,1085,3.92,269,16,1,1,2,"2011-07-24",4,197,14,0
6,1,2025,469,3.99,5,2685,1209,1,2,"2008-04-10",3,92,900,1
4,1,247,67,3.47,10,371,268,1,3,"2008-07-01",3.5,9,156,1
0,0,5,1996,4,145,15,8,1,2,"2012-11-07",4,387,19,0
0,1,3,233,3.68,102,9,2,1,3,"2011-01-18",4,43,19,1
1,1,0,709,0,3,0,0,1,1,"2012-07-15",2,115,0,1
0,1,2,38,3.82,94,1,2,1,4,"2010-06-16",3,9,11,1
0,1,206,927,3.79,3,335,143,1,4,"2012-05-26",4.5,169,182,0
0,0,5,1054,2.15,58,53,24,1,4,"2011-07-22",3.5,197,53,0
2,1,2186,716,3.92,4,3241,1635,1,2,"2012-09-13",3,136,1698,2
0,0,33,31,4.25,78,59,35,1,3,"2010-08-08",4,5,116,0
0,4,80,1532,3.85,155,213,46,1,2,"2011-08-26",3.5,288,137,1
2,2,576,1349,3.43,450,918,666,1,5,"2008-12-15",4.5,250,393,2
2,2,874,1797,3.54,24,1303,1254,1,2,"2012-12-31",2.5,316,310,1
2,4,42,1073,3.31,64,77,49,1,2,"2008-03-18",4.5,198,39,2
0,0,25,299,3.89,117,70,12,1,3,"2012-02-19",3.5,54,91,0
1,2,84,227,4.22,69,127,70,1,3,"2010-07-18",3.5,47,51,2
3,4,639,2024,3.84,80,768,837,1,4,"2009-09-27",4,382,104,4
6,7,1875,476,3.39,26,2291,1860,1,4,"2010-02-17",3.5,90,186,8
0,0,206,315,3.79,184,335,143,1,4,"2011-01-27",4,55,182,0
0,0,18,858,3.83,28,108,21,1,4,"2011-11-18",4,149,101,0
0,0,0,173,4,74,0,0,1,3,"2012-11-12",3.5,31,4,0
0,2,186,4144,3.67,46,280,109,1,2,"2012-06-25",3.5,790,69,1
0,0,6,1427,4.08,36,17,3,1,5,"2011-09-05",4,252,12,0
1,0,65,1574,3.73,23,250,92,1,2,"2012-04-17",3.5,295,173,0
0,0,15,566,3.51,171,65,14,1,4,"2010-10-06",3.5,117,66,0
0,0,16,382,3.74,186,96,20,1,3,"2012-04-28",4,73,145,0
0,0,152,658,3.95,15,409,77,1,4,"2012-11-03",4.5,121,448,0
0,0,4,527,4.3,31,2,1,1,5,"2012-01-21",4.5,91,10,0
0,0,20,408,3.9,5,28,7,1,4,"2010-04-10",3.5,78,168,0
0,0,5,277,3.5,44,6,3,1,3,"2012-10-04",3,53,14,0
1,2,2,351,3,97,4,2,1,2,"2011-06-17",4,70,2,0
0,1,1,981,3.1,4,13,1,1,5,"2012-10-18",4,192,10,0
0,0,0,645,4.25,38,1,0,1,5,"2011-01-21",4,118,10,0
1,3,4,116,4,192,12,5,1,5,"2008-07-20",4,25,5,2
0,1,26,480,3.58,8,31,16,1,5,"2010-04-10",4,88,12,1
0,4,22,949,3.81,315,78,10,1,5,"2012-07-26",4,167,144,3
0,3,3,292,4.13,258,20,1,1,3,"2012-07-07",4,56,23,0
0,0,0,807,0,502,0,0,1,5,"2011-07-03",4,145,0,0
